Date;company;Date2;location;Date3;title
2018-04-24;台灣積體電路製造股份有限公司(台積電);2018-04-24;新竹市 東區;2018-04-24;工廠自動化軟體開發工程師
2018-06-09;Google;2018-06-09;台北市;2018-06-09;Material Engineer, Google Home
2018-06-09;Google;2018-06-09;台北市;2018-06-09;Software Engineer, Consumer Hardware, Google Home
2018-06-09;Google;2018-06-09;台北市;2018-06-09;HR Business Partner, Employee Relations and Investigations, APAC
2018-06-09;Google;2018-06-09;彰化縣 彰化市;2018-06-09;Logistics Operations Program Manager
2018-02-15;Lumentum Operations LLC;2018-02-15;桃園市;2018-02-15;BI Engineer(Enterprise Apps Analyst 3)
2018-02-15;Genesis Gaming;2018-02-15;台北市;2018-02-15;Data Scientist
2018-02-15;中華電信公司;2018-02-15;台灣;2018-02-15;中華電信公司107年第3次從業人員(具工作經驗)遴選簡章
2018-02-15;笛林傑國際科技股份有限公司;2018-02-15;台北市 信義區;2018-02-15;大數據資料統計分析師
2018-02-15;鼎漢國際工程顧問股份有限公司;2018-02-15;台北市 信義區;2018-02-15;數據師、大數據分析師
2018-02-15;中國信託金融控股股份有限公司(中國信託);2018-02-15;台北市 南港區;2018-02-15;數據架構師
2018-02-15;中國信託金融控股股份有限公司(中國信託);2018-02-15;台北市 南港區;2018-02-15;數據科學家
2018-02-15;富邦媒體科技股份有限公司(富邦momo);2018-02-15;台北市 內湖區;2018-02-15;D4000 機器學習/資料科學工程師
2018-02-15;泰金寶電通股份有限公司;2018-02-15;新北市 深坑區;2018-02-15;RC-雲端架構工程師
2018-02-15;北祥股份有限公司;2018-02-15;台北市 內湖區;2018-02-15;技術支援工程師-1
2018-02-15;台貿全球電子商務股份有限公司;2018-02-15;新北市 林口區;2018-02-15;雲端平台研發工程師
2018-02-15;晶元光電股份有限公司.;2018-02-15;台南市 新市區;2018-02-15;資訊系統整合工程師(南科)
2018-02-15;驊宏資通股份有限公司;2018-02-15;台北市 中正區;2018-02-15;2018年研發替代役-資料科學家
2018-02-15;Lumentum Operations LLC;2018-02-15;桃園市;2018-02-15;Software Engineer (Enterprise Apps Analyst 3)
2017-12-12;Lumentum Operations LLC;2017-12-12;桃園市;2017-12-12;BI Software Engineer(Enterprise Apps Analyst 3)
2017-12-12;敦陽科技股份有限公司;2017-12-12;台北市 內湖區;2017-12-12;Senior J2EE Software Designer/Architect [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2017-12-12;敦陽科技股份有限公司;2017-12-12;台北市 內湖區;2017-12-12;EE Software Developer [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2017-12-12;國眾電腦股份有限公司(總公司);2017-12-12;台北市 內湖區;2017-12-12;資料科學工程師
2017-12-12;玉山銀行;2017-12-12;台北市 中山區;2017-12-12;資訊人員-系統管理師
2017-12-12;玉山銀行;2017-12-12;台北市 中山區;2017-12-12;資訊人員-應用開發人員
2017-12-12;玉山銀行;2017-12-12;台北市 中山區;2017-12-12;資訊專才-.Net程式設計師
2017-12-12;晶元光電股份有限公司.;2017-12-12;台南市 新市區;2017-12-12;系統整合工程師(南科)
2017-12-12;Micron;2017-12-12;桃園市;2017-12-12;F11 QE Big Data Engineer
2017-12-12;Lumentum Operations LLC;2017-12-12;桃園市;2017-12-12;BI Engineer(Enterprise Apps Analyst 3)
2017-12-12;建漢科技股份有限公司;2017-12-12;新竹縣 寶山鄉;2017-12-12;Database Backend Engineer(新竹)
2017-12-12;Lumentum Operations LLC;2017-12-12;桃園市;2017-12-12;Software Engineer (Enterprise Apps Analyst 3)
2017-12-12;Lumentum Operations LLC;2017-12-12;桃園市;2017-12-12;BI Engineer(Enterprise Apps Analyst 3)
2017-11-29;Lumentum Operations LLC;2017-11-29;桃園市;2017-11-29;BI Software Engineer(Enterprise Apps Analyst 3)
2017-11-29;富邦媒體科技股份有限公司;2017-11-29;台北市 內湖區;2017-11-29;機器學習/資料科學工程師
2017-11-29;富邦媒體科技股份有限公司(富邦momo);2017-11-29;台北市 內湖區;2017-11-29;D4000 機器學習/資料科學工程師
2017-11-29;KPMG_安侯建業聯合會計師事務所;2017-11-29;台北市 信義區;2017-11-29;【顧問部】經理/協理 (金融行業顧問 資料科學家)-311A
2017-11-29;東森整合行銷股份有限公司;2017-11-29;新北市 中和區;2017-11-29;數據工程師
2017-11-29;KPMG_安侯建業聯合會計師事務所;2017-11-29;台北市 信義區;2017-11-29;【顧問部】顧問師/高級顧問師/副理(企業績效 數位轉型資料科學家)-317B
2017-11-29;KPMG_安侯建業聯合會計師事務所;2017-11-29;台北市 信義區;2017-11-29;【顧問部】顧問師/高級顧問師 (財務風險管理 程式設計)-316
2017-11-29;敦陽科技股份有限公司;2017-11-29;台北市 內湖區;2017-11-29;Senior Software Developer (J2EE & Big Data)
2017-11-29;玉山銀行;2017-11-29;台北市 松山區;2017-11-29;【107玉山研發替代役】-資料工程師
2017-11-29;Lumentum Operations LLC;2017-11-29;桃園市;2017-11-29;Software Engineer (Enterprise Apps Analyst 3)
2018-01-23;Lumentum Operations LLC;2018-01-23;桃園市;2018-01-23;BI Engineer(Enterprise Apps Analyst 3)
2018-01-23;中華電信公司;2018-01-23;台灣;2018-01-23;106年第23、24、31次中華電信公司菁英人員遴選簡章(再次公告)
2018-01-23;Google;2018-01-23;台北市;2018-01-23;Platform Solutions Consultant
2018-01-23;經緯智庫股份有限公司(MGR);2018-01-23;台北市;2018-01-23;RD Head
2018-01-23;經緯智庫股份有限公司(MGR);2018-01-23;台北市;2018-01-23;Chief Operation Officer (AVP/V
2018-01-23;米高蒲志(Michael Page);2018-01-23;新北市;2018-01-23;Engineering Manager
2018-01-23;Google;2018-01-23;台北市 信義區;2018-01-23;测试工程师(消费类硬件)
2018-01-13;Lumentum Operations LLC;2018-01-13;桃園市;2018-01-13;BI Engineer(Enterprise Apps Analyst 3)
2018-01-13;兆洋資訊股份有限公司;2018-01-13;台北市 內湖區;2018-01-13;【台北內湖】網路文字資料探勘分析(Text Ming/Data Crawler)演算法工程師
2018-01-13;揚運國際有限公司;2018-01-13;台北市;2018-01-13;YC-遊戲軟體中級運維工程師-TCL2
2018-01-13;香港商傑風網路有限公司台灣分公司;2018-01-13;台北市;2018-01-13;資料庫/商務智慧系統工程師
2018-01-13;香港商傑風網路有限公司台灣分公司;2018-01-13;台北市;2018-01-13;軟體工程師
2018-01-13;國眾電腦股份有限公司(總公司);2018-01-13;台北市 內湖區;2018-01-13;資料科學工程師
2018-01-13;Logitech;2018-01-13;新竹市;2018-01-13;Senior Software Engineer
2018-01-13;敦陽科技股份有限公司;2018-01-13;台北市 內湖區;2018-01-13;Senior J2EE Software Designer/Architect [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2018-01-13;笛林傑國際科技股份有限公司;2018-01-13;台北市 信義區;2018-01-13;大數據資料統計分析師
2018-01-13;中國信託金融控股股份有限公司(中國信託);2018-01-13;台北市 南港區;2018-01-13;銀行_數據架構師
2018-01-13;財團法人資訊工業策進會(資策會);2018-01-13;台北市 松山區;2018-01-13;【創研所】研發工程師
2018-01-13;中國信託金融控股股份有限公司(中國信託);2018-01-13;台北市 南港區;2018-01-13;銀行_數據科學家
2018-01-13;敦陽科技股份有限公司;2018-01-13;台北市 內湖區;2018-01-13;EE Software Developer [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2018-01-13;晶元光電股份有限公司.;2018-01-13;台南市 新市區;2018-01-13;資訊系統整合工程師(南科)
2018-01-13;和碩聯合科技股份有限公司;2018-01-13;台北市 北投區;2018-01-13;軟體開發工程師_7021
2018-01-13;Lumentum Operations LLC;2018-01-13;桃園市;2018-01-13;Software Engineer (Enterprise Apps Analyst 3)
2017-11-24;Lumentum Operations LLC;2017-11-24;桃園市;2017-11-24;BI Software Engineer(Enterprise Apps Analyst 3)
2017-11-24;FYTE;2017-11-24;台北市;2017-11-24;大數據/AI開發工程師
2017-11-24;財團法人金屬工業研究發展中心;2017-11-24;高雄市 楠梓區;2017-11-24;107RD05-數據分析工程師(研發替代役)
2017-11-24;Lumentum Operations LLC;2017-11-24;桃園市;2017-11-24;Software Engineer (Enterprise Apps Analyst 3)
2018-02-25;Lumentum Operations LLC;2018-02-25;桃園市;2018-02-25;BI Engineer(Enterprise Apps Analyst 3)
2018-02-25;FYTE;2018-02-25;台北市;2018-02-25;Big Data Developer
2018-02-25;鼎漢國際工程顧問股份有限公司;2018-02-25;台中市 北區;2018-02-25;數據師、大數據分析師
2018-02-25;網路家庭國際資訊股份有限公司;2018-02-25;台北市 大安區;2018-02-25;Java工程師(B0203)
2018-02-25;Micron;2018-02-25;台中市;2018-02-25;Senior Statistician - APTD Characterization
2018-02-25;中央研究院(中研院);2018-02-25;台北市 南港區;2018-02-25;中研院統計所『資料科學統計合作社』誠徵研究助理或研究技師數名
2018-02-25;Micron;2018-02-25;桃園市;2018-02-25;OCT Yield Enhancement Senior Engineer
2018-02-25;Lumentum Operations LLC;2018-02-25;桃園市;2018-02-25;Software Engineer (Enterprise Apps Analyst 3)
2018-02-19;Lumentum Operations LLC;2018-02-19;桃園市;2018-02-19;BI Engineer(Enterprise Apps Analyst 3)
2018-02-19;國眾電腦股份有限公司(總公司);2018-02-19;台北市 內湖區;2018-02-19;【交大RAISE計畫】資料科學工程師
2018-02-19;緯創軟體股份有限公司;2018-02-19;台北市 內湖區;2018-02-19;大數據資料分析師
2018-02-19;鼎漢國際工程顧問股份有限公司;2018-02-19;台北市 信義區;2018-02-19;數據師、大數據分析師
2018-02-19;經緯智庫股份有限公司(MGR);2018-02-19;台北市;2018-02-19;Machine Learning Engineer
2018-02-19;中華電信公司;2018-02-19;台灣;2018-02-19;中華電信公司107年第3次從業人員(具工作經驗)遴選簡章
2018-02-19;晶元光電股份有限公司.;2018-02-19;台南市 新市區;2018-02-19;資訊系統整合工程師(南科)
2018-02-19;東森整合行銷股份有限公司;2018-02-19;新北市 中和區;2018-02-19;數據工程師
2018-02-19;金貝科技有限公司;2018-02-19;台北市 內湖區;2018-02-19;運維工程師
2018-02-19;佳邦科技股份有限公司;2018-02-19;苗栗縣 竹南鎮;2018-02-19;資料分析工程師
2018-02-19;壢新醫院;2018-02-19;桃園市 平鎮區;2018-02-19;聯新集團/弘寬資訊/數據分析師
2018-02-19;台貿全球電子商務股份有限公司;2018-02-19;新北市 林口區;2018-02-19;雲端平台研發工程師
2018-02-19;金貝科技有限公司;2018-02-19;台北市 內湖區;2018-02-19;運維部門主管
2018-02-19;Lumentum Operations LLC;2018-02-19;桃園市;2018-02-19;Software Engineer (Enterprise Apps Analyst 3)
2018-01-22;Lumentum Operations LLC;2018-01-22;桃園市;2018-01-22;Software Engineer (Enterprise Apps Analyst 3)
2018-01-22;NetBase Solutions;2018-01-22;台北市;2018-01-22;System/Network Engineer
2018-01-22;Lishen Computer Technology Corp.;2018-01-22;台北市 中正區;2018-01-22;运维工程师(在菲工作)
2018-01-22;國眾電腦股份有限公司(總公司);2018-01-22;台北市 內湖區;2018-01-22;【交大RAISE計畫】資料科學工程師
2018-01-22;國家中山科學研究院;2018-01-22;桃園市 龍潭區;2018-01-22;資訊通信研究所5
2018-01-22;米高蒲志(Michael Page);2018-01-22;台北市;2018-01-22;Data Engineer
2018-01-22;佳邦科技股份有限公司;2018-01-22;苗栗縣 竹南鎮;2018-01-22;資料分析工程師
2018-01-22;Expedia;2018-01-22;台北市;2018-01-22;Sr Technology Lead (Database/ Data warehouse/ Big data) - Based in Shenzhen
2018-01-22;Lumentum Operations LLC;2018-01-22;桃園市;2018-01-22;BI Engineer(Enterprise Apps Analyst 3)
2018-03-02;Lumentum Operations LLC;2018-03-02;桃園市;2018-03-02;BI Engineer(Enterprise Apps Analyst 3)
2018-03-02;敦陽科技股份有限公司;2018-03-02;台北市 內湖區;2018-03-02;Senior Software Developer (J2EE & Big Data)
2018-03-02;驊宏資通股份有限公司;2018-03-02;台北市 中正區;2018-03-02;2018年研替役-資料科學家
2018-03-02;富邦媒體科技股份有限公司;2018-03-02;台北市 內湖區;2018-03-02;機器學習/資料科學工程師
2018-03-02;財團法人資訊工業策進會(資策會);2018-03-02;台北市 松山區;2018-03-02;【創研所】研發工程師
2018-03-02;Micron;2018-03-02;台中市;2018-03-02;MCT Yield Enhancement Senior Engineer
2018-03-02;民揚生醫科技股份有限公司;2018-03-02;苗栗縣 竹南鎮;2018-03-02;雲端平台研發工程師
2018-03-02;財團法人工業技術研究院;2018-03-02;新竹縣 竹東鎮;2018-03-02;派遣_工研院資通所_大數據資料處理軟體工程師(N3)
2018-03-02;財團法人工業技術研究院;2018-03-02;新竹縣 竹東鎮;2018-03-02;107年度研發替代役-工研院巨資中心_AI平台研發工程師(W203)
2018-03-02;Lumentum Operations LLC;2018-03-02;桃園市;2018-03-02;Software Engineer (Enterprise Apps Analyst 3)
2017-12-18;Lumentum Operations LLC;2017-12-18;桃園市;2017-12-18;BI Software Engineer(Enterprise Apps Analyst 3)
2017-12-18;中國信託金融控股股份有限公司(中國信託);2017-12-18;台北市 南港區;2017-12-18;銀行_行政_大數據/AI開發工程師
2017-12-18;經緯智庫股份有限公司(MGR);2017-12-18;台北市;2017-12-18;Data Analyst
2017-12-18;Amazon.com;2017-12-18;台北市;2017-12-18;Technical Account Manager - Amazon Web Services
2017-12-18;中華電信股份有限公司;2017-12-18;台北市;2017-12-18;人工智慧應用與服務技術研發(台北/楊梅)
2017-12-18;中華電信股份有限公司;2017-12-18;台北市;2017-12-18;人工智慧平台與資料技術研發(台北/楊梅)
2017-12-18;Microsoft;2017-12-18;台北市;2017-12-18;Cloud Solution Architect–Partner (Azure IoT)
2017-12-18;緯創軟體股份有限公司;2017-12-18;台北市 內湖區;2017-12-18;大數據資料分析師
2017-12-18;兆洋資訊股份有限公司;2017-12-18;台北市 內湖區;2017-12-18;【台中/台北】Python/Node.js Text Visualization App Developer
2017-12-18;敦陽科技股份有限公司;2017-12-18;台北市 內湖區;2017-12-18;Senior J2EE Software Designer/Architect [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2017-12-18;敦陽科技股份有限公司;2017-12-18;台北市 內湖區;2017-12-18;EE Software Developer [BU68 TWM資訊暨網路解決方案處(BU68-IKA)]
2017-12-18;優像數位媒體科技股份有限公司;2017-12-18;台北市 中山區;2017-12-18;【交大RAISE計畫】演算法工程師
2017-12-18;Deepblu_九星資訊股份有限公司;2017-12-18;台北市 信義區;2017-12-18;Data Analyst 數據分析師
2017-12-18;晶元光電股份有限公司.;2017-12-18;台南市 新市區;2017-12-18;系統整合工程師(南科)
2017-12-18;元智大學;2017-12-18;桃園市 中壢區;2017-12-18;元智大學大數據與數位匯流創新中心 誠徵機房維護專任助理
2017-12-18;Lumentum Operations LLC;2017-12-18;桃園市;2017-12-18;Software Engineer (Enterprise Apps Analyst 3)
2017-12-18;佳邦科技股份有限公司;2017-12-18;苗栗縣 竹南鎮;2017-12-18;資料分析工程師
2017-12-18;建漢科技股份有限公司;2017-12-18;新竹縣 寶山鄉;2017-12-18;Database Backend Engineer(新竹)
2017-12-18;中華電信公司;2017-12-18;台灣;2017-12-18;中華電信公司106年第36次從業人員(具工作經驗)遴選簡章
2017-12-18;中華電信公司;2017-12-18;台灣;2017-12-18;中華電信公司106年第37次從業人員(具工作經驗)遴選簡章
2017-12-18;Lumentum Operations LLC;2017-12-18;桃園市;2017-12-18;BI Engineer(Enterprise Apps Analyst 3)
2017-12-18;Lumentum Operations LLC;2017-12-18;桃園市;2017-12-18;Software Engineer (Enterprise Apps Analyst 3)
2017-11-20;Deepblu Inc.;2017-11-20;台北市;2017-11-20;Data Analyst 數據分析師
2017-11-20;宏碁(Acer);2017-11-20;新北市 汐止區;2017-11-20;Software Engineer (Android)
2017-11-20;MediaTek;2017-11-20;新竹市;2017-11-20;Data Analytic Assistant Engineer(Contrator)
2017-11-20;Lumentum Operations LLC;2017-11-20;桃園市;2017-11-20;Software Engineer (Enterprise Apps Analyst 3)
2017-11-20;Deepblu_九星資訊股份有限公司;2017-11-20;台北市 信義區;2017-11-20;Data Analyst 數據分析師
2017-11-20;緯創軟體股份有限公司;2017-11-20;台北市 內湖區;2017-11-20;大數據資料分析師
2017-11-20;國立台灣大學計算機及資訊網路中心;2017-11-20;台北市 大安區;2017-11-20;計資中心誠徵大學級約用人員1名(作業組)
